review_date,review_text,review_rate,review_hotel,review_source,expectation
2023-10-30,"這是我第四次來台灣。我平常住的地方偏東一點，優先考慮靠近市中心，但這次我第一次選擇這個位置，結果發現非常方便！ 首先，去任何地方和返回都有巴士，而且很多巴士經過台北車庫站，極其方便。此外，巴士價格便宜（截至2023年約為15新台幣=70日元），比使用Uber經濟得多，而且巴士數量更多，因此浪費的時間也更少。我可以立即返回酒店使用洗手間，這使其成為一個非常方便的活動基地。 飯店甚至可以在您辦理入住前寄放行李。我可以在辦理入住前在前台辦理入住手續嗎？系統會用英文詢問您“或簽出”，因此請回答“簽入”。他們會給你一張房間鑰匙的優惠券。您所要做的就是將行李交給負責人。我認為沒有人會說日語。 大樓比較舊，但是房間還算乾淨。我認為這還可以，除非你想要一家豪華酒店或是一個乾淨的怪胎。正如其他人所提到的，走廊上有股不自然的消毒劑氣味，我不喜歡，但這是可以忍受的，因為我只在這個空間待了大約一分鐘。 房間的檔次根據方案而定，但有浴缸的雙床房讓我很滿意。廁所還配有衛洗麗。價格高，日圓疲軟，但在agoda上住了3天2晚33,000日元左右。 （價格比以前高了） 這次的房間 高級雙床房 33 平方公尺（355 平方英尺）| 無菸 | 2 張單人床 根據博文，部分房間有些舊，預訂時請謹慎。 提供兩個500毫升的塑膠瓶。還有一個小冰箱，雖然比日本冷一點。 如果您的房間面向車站，白天您會聽到一些公車噪音（儘管有雙層玻璃窗）。那些無法承受完全安靜的人可能會擔心這一點，但那些可以接受一點安靜的人應該沒有問題。晚上睡覺的時候就會很安靜。 天台有小桌椅，可以外帶吃飯。煙灰缸隨時可用，由您決定是否有吸煙者。這裡不適合久留，基本上無人居住。風很大，因此一年中的不同時間可能會很冷。還有一個觀景台，可以看到很遠的地方。 地點是最近的地下商場（M6）出口。桃園機場的捷運出口即使在地下商場也很遠，不熟悉的話可能會迷路。目標是M區，但距離K5出口步行只需幾分鐘。 您可以從地面上看到酒店大樓上醒目的顯示的名稱，因此如果您不習慣，最好儘早到達地面。 ⭐️瑣事⭐️ ・地下街與東京車站或新宿站一樣大，地下街南北兩側的氣氛完全不同。南側（酒店前面）有更多時尚現代的商店，北側有一種不錯的老台灣的感覺。 ・其實M6出口中間有一條通往日式餐廳樓層的側通道，後面的飯店電梯直接連接地下。當您爬樓梯到達出口時，小街就在右側。如果您無法攜帶行李上樓梯，請搭乘其他地方的電梯到地面。 辦理入住手續後，您可以在飯店的地下室或從最近的出口到地下商場散步，以了解當地的情況！ *截至 2023 年，Google 地圖不支援地下購物中心路線。即使您的目的地是地下商店，引導您前往的所有路線都是「地面路線」。當心。 ・步行 5 分鐘內就有約 3 家便利商店（全家、7-11），購物不會有任何麻煩。 距離酒店兩門的三越店地下二樓有一家超市，比便利商店有更多的選擇。順便說一句，啤酒等商品與便利商店相同甚至更便宜，而且種類繁多，如果您順便去一下也不會失望。您也可以購買紀念品。 ・截至2023年，LINE Pay在台北相當受歡迎（儘管不能在便利商店使用）。我們建議您擁有一個與信用卡關聯的帳戶，因為這會減少現金使用頻率。 *將您的國家設定變更為台灣。無法使用日文積分。 ・設有信用卡終端機的7-11便利商店現在可以使用信用卡。全家便利商店不可用。 ・搭乘巴士或電車時，請使用預付U-U卡 *有Yo-Yoka卡（與日本交通IC卡相同）很方便。您可以在機場、火車站購買並儲值，也可以在車站終端用1000元面額的紙幣充值，也可以在便利商店收銀台用100元面值的紙幣充值。你所要做的就是在收銀台出示你的卡，告訴他們你要充值，然後用英文告訴他們這個數字，比如一百，或者給他們你要充值的現金（附近的店員）能聽懂這個水平的英語）。 ・台灣的公車就像路過時搭計程車一樣，不舉手就不會停在車站。一不小心就會過去，請舉手。當地人行動往往很快，所以如果您認為自己會乘坐同一輛巴士，可以只是觀看，但當地人也可能會跑步。 。 如果多輛公車同時並行停車，後面的公車就不會來找顧客了，顧客就會衝向公車停的地方！這就是台灣的國民性哈哈。如果你期望車子一輛接一輛地到你面前，你可能會變換車道繼續前行，所以你要小心。讓我們積極進取吧！ 台北車站前的不同巴士停靠在同一個車站，所以請務必仔細查看車牌號碼再做決定。您可以使用Google地圖輕鬆查看出行路線，還可以看到巴士的當前位置！ 如果您覺得這些資訊有用，請按讚。它將激勵你寫更多！ 享受！",5,台北凱撒大飯店,Google,4.0
2023-10-30,餐沒前幾次好，差很多。 來吃晚餐，服務人員很認真，態度很好，廚師們就態度一般般不到80分（總平均），食材新鮮度有些不錯（肉類）、鮭魚片還不錯吃，但蛤蜊湯、蒸魚就很不行，蛤蜊應該是先燙熟後冷凍的，完全不行。,3,台北凱撒大飯店,Google,4.0
2023-10-29,火車站前，交通便利，二樓有buffet吃到飽。,5,台北凱撒大飯店,Google,4.0
2023-10-29,完美的位置和美味的食物。不過，房費太貴了。,4,台北凱撒大飯店,Google,4.0
2023-10-28,位置很完美。 不過，也許是因為飯店本身比較舊，所以走廊和房間裡都瀰漫著一股霉味。 另外，化妝間的門打開不順暢，每次使用都很有壓力。 我覺得只要考慮位置就可以了。,1,台北凱撒大飯店,Google,4.0
2023-10-27,低級失誤⋯⋯連這點清潔都做不到位，一晚要價4K以上真的覺得不值得 😑,3,台北凱撒大飯店,Google,4.0
2023-10-27,用餐的服務還有進步空間,4,台北凱撒大飯店,Google,4.0
2023-10-25,"交通便利,捷運台北車站M6出口就到！",4,台北凱撒大飯店,Google,4.0
2023-10-25,二樓buffet 非常不推薦，食物冷硬、種類少、壽司飯也很硬，cp值非常低。很難想像這是飯店的品質。（推薦路邊攤的10元壽司） 家人聚餐的氣氛全毀,2,台北凱撒大飯店,Google,4.0
2023-10-24,前台靠近大門的女客服人員態度很差(戴眼鏡、長捲髮、會說日文、有點年紀)，明明其他的服務人員都很專業，只有她一個臉超臭。 房間的插頭於關燈時會停止供電，沒法為手機充電，莫名其妙的設計。,2,台北凱撒大飯店,Google,4.0
2023-10-24,地點很方便的飯店，就在台北車站附近，來台北玩，想說找個交通方便的地方，價格也合理，高樓風景也不錯，缺點就是房間比較老舊。,4,台北凱撒大飯店,Google,4.0
2023-10-30,我在一家美麗的酒店度過了輕鬆的時光。 工作人員非常友善，有些人會說日語。 距離市區有點遠，不過搭計程車也就10分鐘左右。 週邊有一種安靜的住宅區氛圍，與市中心的喧囂完全相反。 當我去台灣時我想再次使用它。,5,台北美福大飯店,Google,4.4
2023-10-29,非常愉快的住宿經驗,5,台北美福大飯店,Google,4.4
2023-10-28,我去過的很棒的地方！ 👍,5,台北美福大飯店,Google,4.4
2023-10-27,中規中矩的五星飯店,4,台北美福大飯店,Google,4.4
2023-10-27,彩繪餐廳超級吵，花了1500結果感覺在菜市場吃飯，甜點死甜，菜也不怎麼樣，重點是環境吵的我焦慮症發作，非常差勁的體驗,1,台北美福大飯店,Google,4.4
2023-10-26,明亮 乾淨 服務好 整體感覺都很好,5,台北美福大飯店,Google,4.4
2023-10-25,這次入住一泊一食的行政雙人客房，位於八樓，窗外視野開闊，夕陽溫柔灑進室內。枕頭很軟很舒服，衛浴設備用的是德國名牌，不論是床頭燈或是浴室的照明都讓人覺得高級、舒適，我認為照明的設計，才能看出飯店房間的等級，而美福在這方面是非常用心的。 提供的免付費零食和飲料都不小氣，膠囊咖啡機和煮水壺都好看、好用。浴袍、浴衣都有，四樓還有健身房、三溫暖、游泳池供房客使用，極力推薦想要住得放鬆、質感、內斂奢華的旅人朋友。,5,台北美福大飯店,Google,4.4
2023-10-29,舒適環境，服務品質很棒，對住宿的客人重視提出的問題用心解決。,5,台北遠東香格里拉,Google,3.4
2023-10-28,飯店的服務員可能還需要再訓練，有漏上客人的一道餐點，後來詢問服務員之後，服務員說數量剩最後一個，但不只一位客人的餐點沒上，導致有些人沒吃到。,1,台北遠東香格里拉,Google,3.4
2023-10-27,預計11月中入住已訂房間，今天致電香宮要訂午餐，結果可能忙線中直接轉到總機，我話都還沒說完總機講了很快一句話（有聽沒懂）直接把我電話轉走（有提到香宮兩字，然後還是轉不進去） 再打了一次總機，請他留言給香宮回電 香宮回電後告知要預訂的日期，我只說了了解謝謝，還沒說掰掰準備要問下個問題 結果直接被掛斷電話？！？！ 拜託香格里拉跟君品好好學學怎麼接電話 下個月入住完真的不會再給第二次機會^_^,2,台北遠東香格里拉,Google,3.4
2023-10-27,裝潢氣派，地點方便！,5,台北遠東香格里拉,Google,3.4
2023-10-27,一直很喜歡香格里拉，他們也有很棒的佛像收藏,5,台北遠東香格里拉,Google,3.4
2023-10-27,服務很好👌而且辦婚禮的場所，樓下有停車場很方便！,4,台北遠東香格里拉,Google,3.4
2023-10-24,謝謝值班經理Kent熱情服務 與安排！ 以及謝謝服務中心接待人員！從一下車就被熱情服務。 值得被表揚,5,台北遠東香格里拉,Google,3.4
2023-10-29,朋友房間牆身發霉！😓,3,三德大飯店,Google,5.0
2023-10-27,房間風格家具老舊感覺1980年代後就沒有更新，隔音也很差，床被還能看到污漬 台北飯店選擇太少了,2,三德大飯店,Google,5.0
2023-10-25,房間乾淨標準，出遊方便，地板是地毯所以灰塵有點多。如果您有過敏症您可能有鼻塞。,4,三德大飯店,Google,5.0
2023-10-25,浴缸感覺有點舊，不過很滿意。 我打算下次再用它。,5,三德大飯店,Google,5.0
2023-10-30,大廳氣氛很好，很熱鬧歡樂的感覺,4,圓山大飯店,Google,4.8
2023-10-29,婚宴喜慶來這裡，不用擔心停車問題，今午數場婚宴，讓我感受到了服務甚佳！,5,圓山大飯店,Google,4.8
2023-10-29,回憶中的地方,4,圓山大飯店,Google,4.8
2023-10-29,嗯 又有歷史又有品質,5,圓山大飯店,Google,4.8
2023-10-28,我是純吃飯的。到圓山，抬頭看風景很漂亮，但低頭看邊坡四週的環境就有待加強了，四週有很多拉圾。另外松鶴樓的自助餐很好吃，但客人離場後看他們收拾桌面，竟然把菜屑直接掃到地上，一條抹布擦7張桌子，也沒有用酒精消毒桌面，我是不知道最後是不是有人面會來吸地毯和消毒桌面，但這是五星級的做事態度嗎？你們起碼等客人走再這樣吧....,4,圓山大飯店,Google,4.8
2023-10-26,台灣最好的飯店，太酷了 雖然只是住了一晚，但是很完美的一次。也許是因為是歷史悠久的酒店，所以大堂裡來的遊客似乎不少。雖然條件和國內的新酒店不太一樣。台北市中心，維護得很好。 有窗戶的房間很難訂，但一定要住有窗戶的房間。,5,圓山大飯店,Google,4.8
2023-10-25,超讚的！値得去留宿一晚，無論夜遊或晨遊，風景都非常優美~,5,圓山大飯店,Google,4.8
2023-10-28,老建築？我住的是三人房。總之，注重衛生的人不推薦這家飯店。我會寫很多入住後晚上發生的事。 我去的第一個房間的廁所馬桶上長了黑色黴菌，馬桶座圈上長了頭髮，這讓我懷疑它的乾淨程度，所以我要求換房間。隔壁房間（不同樓層）的廁所沒有問題，所以我們鬆了一口氣，決定輪流洗澡。 然而，當第一個孩子從浴缸裡出來時，新的問題又被發現了。單位浴室的排水實在太差了，積了約15公分的渾水，而且沒有流出的跡象。這意味著下一個不能立即洗澡，而且由於我有第二天早上的計劃，所以我要求前台讓我使用單獨房間的浴室。 這時，房間裡出現了一名穿著工作服的男子，手裡拿著一隻大甲魚，儘管已經是晚上十一點了，卻開始清理管道。大約15分鐘後，他開始離開房間，好像工作結束了，我趕緊檢查排水情況，發現情況並沒有太大改善，即使我告訴他，他似乎很生氣，離開了房間。 . 塔. 浴室打掃完後，馬桶旁放著一些黑色糊狀的擦拭紙，馬桶座圈上不知為何還有黑色液體，所以我不想用。 最後多虧了前台朋友的幫助，我才得以使用隔壁房間的衛生間，沒想到最後卻在本該休息的酒店裡累壞了。 我還因為沒有其他房間而派了一名清潔工感到惱火，但當我告訴她我明天一早要離開酒店時，她轉過身來並允許我使用隔壁房間的浴室。雖然辦理入住時的工作人員非常友善，但隨後的反應讓我非常失望。 考慮到所有這些，如果您無法忍受清潔不嚴而導致浴簾上長出黑色黴菌，我們建議您尋找其他住宿。,1,豪景大酒店,Google,4.0
2023-10-25,舒適的床和枕頭。房間大小很好。餐廳的景色非常棒。早餐很差，只有亞洲早餐。接待服務很好。靠近中心。我建議。,4,豪景大酒店,Google,4.0
2023-10-29,疫情3年中間 我共住過在這𥚃3次。 訂房人員 和其他服務人員 全部都非常熱心親切！住房很舒適 東西很好吃，真的很棒！ 2023-Oct 這次入住經驗很好！很棒！ 服務從門口服務員到櫃檯接待，房務、健身房等工作人員都友善，感受得到大家的敬業態度。 床很大，房間寬敞。2樓的游泳池，小巧卻很漂亮；三溫暖乾淨明亮。最推薦的是工作人員，很熱忱盡責！很棒！。仍會來住。,5,美麗信花園酒店,Google,4.3
2023-10-28,房間乾淨整潔，浴室乾濕分離，獨立空間，有浴缸可泡澡，附早餐~~早餐BUFFUR，食材乾淨美味~~值得推薦的住宿飯店!!!,5,美麗信花園酒店,Google,4.3
2023-10-30,好吃的料理,5,台北寒舍艾美酒店,Google,4.0
2023-10-30,第二次來寒舍艾美舉辦活動，餐點還蠻好吃的，會議廳空間也夠大，很適合到這邊舉辦多人活動,5,台北寒舍艾美酒店,Google,4.0
2023-10-29,是一個很棒的宴客場所 服務人員很認真喔,5,台北寒舍艾美酒店,Google,4.0
2023-10-28,這家飯店不適合家庭入住，看來主要服務外國商務旅客。酒店工作人員冷漠且不友好，對待我們就像我們不屬於那裡一樣。如果您是家庭度假，不推薦。位置很好，因為靠近台北 101 和購物中心，所以很容易去吃東西，否則休息室很小，自助早餐很平庸，價格很高。,3,台北寒舍艾美酒店,Google,4.0
2023-10-28,好吃,5,台北寒舍艾美酒店,Google,4.0
2023-10-28,有地下停車場停車很方便，入住套房的房型，房間及客廳整理得還蠻乾淨，房間有mini bar非常的豐富，房間視野非常棒，可以看到整個信義新光及少數的101大樓景觀，早餐位於1樓的探索廚房，非常精緻可口,5,台北寒舍艾美酒店,Google,4.0
2023-10-27,下午茶自助餐，讚！ 服務人員主動關懷身障者，很溫暖。,5,台北寒舍艾美酒店,Google,4.0
2023-10-27,員工素質滿好，探索廚房自助餐也有提升,5,台北寒舍艾美酒店,Google,4.0
2023-10-26,第一次住宿台北寒舍艾美酒店，服務總體而言還不錯，但是也有不足的地方。 前台服務親切周到，親自帶我上行政貴賓廳等房間。 這次入住精緻套房⋯ 有超大的更衣室(行李間)、浴室、客廳、臥房，住起來確實舒服，尤其是浴室跟客廳。浴室分為四個區塊: 洗手台區、浴缸、廁所、淋浴區，而且每一個區塊都很大！客廳有茶几有沙發還有電視和迷你吧，喝茶喝酒聊天都很不錯😌 客房服務方面⋯請他們送礦泉水，等了好久沒有送來，我想應該是太忙忘記了。 行政貴賓廳人員服務周到。缺點就是空間不大，餐點少。 依我住了這麼多萬豪集團旗下的這些酒店，整體比較起來，這樣的住宿價格不太OK。 總體回訪意願不高。,4,台北寒舍艾美酒店,Google,4.0
2023-10-24,很普通的龍蝦三明治，CP值低！,4,台北寒舍艾美酒店,Google,4.0
2023-10-29,睡得非常舒適 早餐也非常好吃 位置周圍看似都商辦大樓 但距離熱鬧地段也很遙遠 稍微散步一下都可以抵達 喔對 後面的公園真的很大 飯店內環境氛圍服務超棒👍 房間內的空間寬敞明亮 插座充足👍 廁所也是空間寬敞乾淨明亮 香👍,5,JR東日本大飯店台北,Google,4.6
2023-10-28,很棒的buffet ！牛排也很好吃，之前吃到的都很普通，這間有好吃的感覺，逢年過節會在回來吃,5,JR東日本大飯店台北,Google,4.6
2023-10-26,還是 是最好自助餐！ 每樣菜 都是用心制作 要 樣樣菜 都好吃！ 不容易 ！大廚了不起！ 現在食材樣樣貴 精緻 好吃 要用心來品味！ 其他飯店自助餐 ！ 離他還差幾個檔次喔！ 叫那些老闆來吃看看 一碗花膠湯 大姐們你們就回本了！ 110/10月 更新內容 現在沒花膠湯了 算中規中矩 算是好的自助餐,5,JR東日本大飯店台北,Google,4.6
2023-10-25,非常乾淨，位置也很好。,5,JR東日本大飯店台北,Google,4.6
2023-10-29,這次泡的是單湯池，假日2人/90分鐘/$1200（用klook好像便宜$100），環境很乾淨舒服，地點就在新北投公園走路一分鐘就可以到了👍,5,北投水美溫泉會館,Google,2.0
2023-10-29,溫泉池乾淨 空間舒適 有大小毛巾各2條 附礦泉水和寶礦力很貼心,5,北投水美溫泉會館,Google,2.0
2023-10-28,老字號，櫃檯服務差。,4,北投水美溫泉會館,Google,2.0
2023-10-27,環境普普 裝置老舊 以前還有一些優惠 現在價格貴 想用行動支付不給用店員一問三不知 一年一度帶家人來享受卻滿滿的失望 應該不太需要我客人了,1,北投水美溫泉會館,Google,2.0
2023-10-29,戶外風呂 溫泉水溫很夠 舒服 水池比以前來還要乾淨 小朋友的浮板 要汰舊換新了,5,北投春天溫泉酒店,Google,5.0
2023-10-29,櫃台服務人員服務都很好~ 很貼心 :)),5,北投春天溫泉酒店,Google,5.0
2023-10-29,慎選！重睡眠品質者真的要慎選！空調非常巨大吵雜，即使把風速/風扇調到最低卻還是無比的大聲！直到整個空調關掉才能安靜一點，但緊接著卻能聽到浴室傳來的水流聲、滴答聲，門也都關好卻無法阻隔⋯⋯，一分錢果然一分貨⋯，老牌飯店真的要好好整修一番⋯⋯，整晚到現在都無法睡⋯，希望熬累了的我可以睡著🥲,2,北投春天溫泉酒店,Google,5.0
2023-10-28,進房泡湯前詢問了有關接駁車的服務，櫃檯服務人員說會幫我們預定11:10的接駁車，結果泡湯出來在接駁車等待處報到時卻說沒有我們的預定，我們表示了進房前有請櫃檯服務人員幫忙預定後，報到的服務人員居然不是幫我們去跟櫃檯那邊確認有預定這件事，而是要我自己去跟櫃檯服務人員確認，我整個大傻眼，最後確定真的沒有預定到，導致我們沒有位置可以坐，而我們在意的其實並不是有沒有搭到這班接駁車，慢慢散步走回捷運站也不是不行，我們在意的是明明是櫃檯服務人員的疏失，但就只是跟我們說接駁車沒位置了，不但連一句道歉都沒有，還搞好像是我們的錯一樣，這麼大的一間飯店，員工危機處理的態度及反應完全不到水準，以後再也不會去消費了！ 老飯店設施有些老舊，浴缸兩個人一起泡略微擁擠。,1,北投春天溫泉酒店,Google,5.0
2023-10-28,設備中規中矩 兩人預定8:50 上去的時候一位服務人員說好要幫我們登記11:10的接駁車，結果泡好說沒登記到我們，位置不夠給我們坐，本來我們排隊在前面憑什麼叫我們最後上車，分明是你們的問題，連一句抱歉都沒有，搞得好像是我們的問題一樣，服務真的很爛，再也不會來貴店消費,1,北投春天溫泉酒店,Google,5.0
2023-10-28,老牌旅館，每次來住都覺得很舒適,5,北投春天溫泉酒店,Google,5.0
2023-10-25,我的第一次露天溫泉浴。嘗試許多不同的泳池很有趣。整個區域比我想像的要小，但二樓有很多休息區，我猜在擁擠的日子裡會被擠滿。也許我有點噁心，但有些泳池對我來說似乎不太乾淨，尤其是最熱的泳池，因為我真的很想在裡面待更久…嘆氣。 更衣室和淋浴間也是我很長一段時間以來見過的最老式的那種……對我來說有點文化衝擊。如果您正在尋找真正的溫泉沐浴體驗，您可能想看看其他地方？我注意到有些沐浴者在進入泳池之前沒有淋浴。所以...但如果你只是想要不同的體驗，你可以嘗試。工作人員非常平易近人，這是一個優點。當我透過Klook客路預訂時，飯店提供往返飯店的接駁車，但我仍然想知道我是否花了太多錢與其他人共享泳池。,3,北投春天溫泉酒店,Google,5.0
2023-10-25,這個地方確實很特別，無疑是我們台灣之行的亮點之一。營業到晚上10點，這取決於你有多少時間。如果你有半天時間，我建議在日落前一小時去；否則，請在晚上天黑時花 2-4 小時。有多種選擇；我們是透過Klook客路預訂的。看看那裡的選項：專屬SPA、私人SPA，或者只是普通SPA的入口（已經相當豪華了！）。您還可以添加可選餐食，這可能也很不錯。他們還有一個屋頂游泳池，可以欣賞城市的美景。據我了解，它只包含在所謂的Pavilion Club中，也是最昂貴的選擇。因此，請確保您有一整天的時間充分享受它。,5,北投春天溫泉酒店,Google,5.0
2023-10-30,先講優點： 1. 整體飯店的裝潢硬體設備都是新的，從門口進去就感受到濃厚的江戶風。其中最高級的應該就是那三台電梯（我們入住當天還碰到身障梯短路，老人還沒進到一半就關門）。 2. 門口代客泊車的領班服務很好，停車直接交給他們停到旁邊的日勝生專屬立體停車場，停車沒煩惱。 3. 溫泉水溫適中，水量充沛泡起來很舒服。 4. 女將的專業度超高，佐知子阿姨讓人印象深刻，她一個人的接待態度與茶道表演就夠讓人印象深刻，其他幾位仲居的服務也相當專業。 接著講缺點： 1. 旅館一樓的商店佔去一樓太大的空間，造成一樓入口走到電梯的路曲曲折折很不大氣。 2. 景觀房的境就是北投公園，窗子還不能開也沒有陽台，一般房型還有陽台反而比較舒服。 3. 二樓的自助早餐動線設計待改善，做了很多屏風但通道狹窄，視線死角也多，有小孩在餐廳裡脫韁很容易發生碰撞。 4. 二樓酒吧的酒類品項有點少，營業時間也相對短了些。 5. 家庭房一晚兩萬多，這種品質等級說實話太貴，唯一值得的只有女將與仲居們的服務。其他各個角落裡面細節的設施與服務都只是堪堪及格而已。 一顆星是給佐知子阿姨的，去過一次就很夠了，我個人不推薦。,3,北投日勝生加賀屋國際溫泉飯店,Google,4.0
2023-10-29,與朋友來北投泡溫泉休息，想說要好好休息就來試試多花點錢嘗試看看高級飯店，飯店地理位置不錯，就在新北投捷運站出來後往山上走就到了，從走到門口的那一刻就有服務接待人員帶我們到櫃檯報到，飯店內的裝潢與佈置真的都蠻漂亮的，對我這種一般人而言已經算很高級了。 櫃檯服務人員也很友善的和我們介紹飯店的活動設與所有設施，搭電梯上樓後也有樓層的服務人員帶領我們進入房間，以及介紹房間的所有設備與衣物的穿法。 飯店內的活動也很不錯，不過有些活動可能都是要住兩天的房客才有辦法體驗到的，因為活動時間與入住時間有些距離非常近，而有些是有名額限制的，要參加到都有點難度，可能只適合連住幾天的房客。 房間隔音也挺不錯的，起碼晚上不會因為周圍其他房客太high而被影響到，而房間的床舖真的睡起來很不錯，睡到有點不想爬起來了... 飯店4樓房客免費使用的足浴還有大眾池設施很不錯，不過足浴的空間有點小可惜，沒風景可以欣賞，甚至還能看到旁邊的牆上有一條插在水龍頭的水管放在地上，雖然是有收好的樣子，但實在有點煞風景。 早上飯店提供的早餐種類算蠻多樣可以選擇的，至少不像一般比較便宜的旅館，早餐就少少幾樣，只能不斷吃相同東西。 希望還有機會的話能再入住，也希望能提供住過的房客一些再次訂房的優惠。,5,北投日勝生加賀屋國際溫泉飯店,Google,4.0
2023-10-29,很棒的體驗,5,北投日勝生加賀屋國際溫泉飯店,Google,4.0
2023-10-28,今天舉行雙胞胎抓周活動 一到達就有專人為我們把車開去停放 到了會場 空間很大很舒適 適合孩子們玩耍 其中「君代」帶領這次抓周宴 活動玩得很開心 君代很親切也很貼心 這次抓周宴圓滿成功 非常推薦 每個服務人員都很讚 謝謝👍,5,北投日勝生加賀屋國際溫泉飯店,Google,4.0
2023-10-26,少一顆星是因為價位有點高，其它的如房間、餐飲、景觀和服務等都很棒。,4,北投日勝生加賀屋國際溫泉飯店,Google,4.0
2023-10-26,"This is a 5-star hotel that deserves a 5 star rating, and the prices reflect that. We went to Xinbeitou because my wife wanted to spend some time in a hotspring. She was shying away from this hotel because of the price, NT$12,000.00, but I told her to just go with it and get the best. She was not disapponted. It is situated on a historical site with a Japanese theme. We stayed for one night with a private hotspring bath in the room. Our booking included breakfast. Our room was in a non-typical shape but had a large living room. Everything in the mini-fridge was included, not a lot of items but good enough. The only drawback for us were the pillows; of the four pillows, two were like not having a pillow at all, and the other two hardly provide any support. Of course, this is no different than most hotels; why do hotels have such crummy pillows, 🤔. Would we stay here again if we revisit Xinbeitou?是的。",5,北投日勝生加賀屋國際溫泉飯店,Google,4.0
2023-10-30,不惜一切代價避免！這個地方和人都很糟糕。首先，前台服務員告訴我，我無法提前查看休閒室，因為人們會穿著長袍或毛巾。當我試圖穿著毛巾進入休閒室時，服務員粗魯地告訴我退出，因為這是一個只適合穿著全套衣服的顧客的區域，而不是穿毛巾或長袍的人，即使在解釋了我在辦理入住時的建議後也是如此。OxDOOR 溫泉區有一位老先生在抽煙，而且有專門的牌子寫著禁止吸煙。當我與經理交談時，他說他無能為力。我永遠不會推薦這個地方或再次回到這個地方。糟糕的員工和環境。如果可能的話，將授予零星。,1,南豐天玥泉會館,Google,4.4
2023-10-30,10/29入住 前櫃的人員 男的完全不清楚狀況 女的倒是反應很快 10/30早餐 雖然知道服務人員很辛苦 但菜鍋上沒有菜 吃什麼？ 所以只好去反應 結果年紀較長的女服務員態度很好很親切。男的年輕的服務員 只會坐櫃檯 再次反應 態度很像欠他百八十萬一樣 這樣的人員 貴公司 應該是人員訓練不足？還是我長的太像欠他錢的人？,1,南豐天玥泉會館,Google,4.4
2023-10-29,因為方便所以住了兩次這家飯店。第一個房間面向公園，第二個房間面向內部花園。燈光有點暗，前台一點也不友善。幾乎就像你在惹惱他們一樣。我需要尋找替代方案。,3,南豐天玥泉會館,Google,4.4
2023-10-28,交通便利，環境舒適，服從週到！,5,南豐天玥泉會館,Google,4.4
2023-10-26,位於新北投觀光中心，物超所值的下午茶,4,南豐天玥泉會館,Google,4.4
2023-10-25,我們在私人溫泉房間泡了 1.5 小時，然後喝了茶/咖啡和小吃。溫泉房間的窗戶看不到太多風景，但對我們來說還可以。這不是我們第一次泡溫泉，所以我們知道我們需要在一個區域注滿我們喜歡的熱水，另一個區域注滿冷水，以便在泡完熱水澡後可以降溫。根據需要在兩個水浴之間保持交替。這樣的做法確實讓人耳目一新。工作人員沒有太多指導，但我認為這在許多其他地方很正常。體驗還不錯，泡澡前後都有盥洗用品，房間也比較大。之後我們感覺很輕鬆。然而，價格似乎較高。由於周圍有孩子，走廊和隔壁也有點吵。茶和小吃很一般。,4,南豐天玥泉會館,Google,4.4
2023-10-25,新北投捷運站，走路五分鐘！ 大眾女湯很舒服，泡完有小點心可以享用。 喜歡的人，可以待上大半天～～～❤,5,南豐天玥泉會館,Google,4.4
2023-10-24,泡了禅式汤屋 九十分钟的使用时间 可以两个人享用 房里空间很足 分冷热池 配有淋浴角落 化妆台 吹风筒 应有尽有 泡完汤还能到酒店咖啡厅领取小小下午茶享用 综合体验很棒 地点距离新北投站也就三分钟步行时间 很方便 (由 Google 提供翻譯) 泡了禪式湯屋九十分鐘的使用時間可以兩個人享用房裡空間很足分冷熱池配有淋浴角落化妝台吹風筒應有盡有盡有泡完湯還能到酒店咖啡廳領取小小下午茶享用綜合體驗很棒地點距離新北投站也就三分鐘步行時間很方便,5,南豐天玥泉會館,Google,4.4
2023-10-30,很舒服，設備都維護的很好，也很多樣,5,陽明山天籟渡假酒店,Google,4.2
2023-10-29,10月平日4人房近1萬3千元 泡湯⭐️⭐️⭐️⭐️ 極推薦平日來訪 品質好很多 戶外泳池 大眾池 裸湯常常都是包場狀態 而且都非常乾淨 建議下午4點前使用大眾池 過後就會有蚊子大軍 房間⭐️⭐️⭐️ 床是king size 浴室有乾濕分離和免治馬桶 冰箱飲料和茶包咖啡包都可免費享用 可惜本館沒什麼風景可看 餐點⭐️⭐️⭐️ 平日登記入住後供應下午茶 晚餐是合菜 師傅煮啥吃啥 主要是海鮮沙拉 煎魚 雞湯等 並開放部分自助吧 整體滿普通 早餐相對豐盛很多 採全自助式 有西式 中式 素食 麵包區等,5,陽明山天籟渡假酒店,Google,4.2
